fecha_ingreso,destino_provincia,destino_localidad,cantidad_certificados,cantidad_personas
2021-02-17,Santa Fe,Villada,0,
2021-02-17,Santa Fe,Villa Eloisa,1,2
2021-02-17,Santa Fe,Villa Gobernador Gálvez,2,3
2021-02-17,Santa Fe,Villa Guillermina,4,4
2021-02-17,Santa Fe,Villa Minetti,0,
2021-02-17,Santa Fe,Villa Mugueta,0,
2021-02-17,Santa Fe,Villa Ocampo,7,15
2021-02-17,Santa Fe,Villa San José,0,
2021-02-17,Santa Fe,Villa Saralegui,0,
2021-02-17,Santa Fe,Villa Trinidad,0,
2021-02-17,Santa Fe,Virginia,0,
2021-02-17,Santa Fe,Wheelwright,1,2
2021-02-17,Santa Fe,Zavalla,0,
2021-02-17,Santa Fe,Zenón Pereyra,0,
2021-02-17,Tierra Del Fuego,Río Grande,36,52
2021-02-17,Tierra Del Fuego,Tolhuin,6,7
2021-02-17,Tierra Del Fuego,Ushuaia,319,519
2021-02-17,Tucumán,Acheral,22,29
2021-02-17,Tucumán,Agua Dulce y la Soledad,2,6
2021-02-17,Tucumán,Aguilares,14,30
2021-02-17,Tucumán,Alderetes,6,14
2021-02-17,Tucumán,Alpachiri y el Molino,2,2
2021-02-17,Tucumán,Alto Verde y los Gucheas,2,3
2021-02-17,Tucumán,Amaichá del Valle,12,18
2021-02-17,Tucumán,Amberes,1,1
2021-02-17,Tucumán,Arcadia,0,
2021-02-17,Tucumán,Atahona,2,6
2021-02-17,Tucumán,Banda del Río Salí,8,20
2021-02-17,Tucumán,Bella Vista,3,4
2021-02-17,Tucumán,Buena Vista,0,
2021-02-17,Tucumán,Burruyacú,16,23
2021-02-17,Tucumán,Capitán Cáceres,0,
2021-02-17,Tucumán,Cevil Redondo,2,2
2021-02-17,Tucumán,Choromoro,2,2
2021-02-17,Tucumán,Ciudacita,0,
2021-02-17,Tucumán,Colalao del Valle,4,7
2021-02-17,Tucumán,Colombres,5,5
2021-02-17,Tucumán,Concepción,13,23
2021-02-17,Tucumán,Delfín Gallo,2,5
2021-02-17,Tucumán,el Bracho y el Cevilar,0,
2021-02-17,Tucumán,El Cadillal,9,17
2021-02-17,Tucumán,El Chañar,0,
2021-02-17,Tucumán,El Manantial,1,1
2021-02-17,Tucumán,El Mojón,0,
2021-02-17,Tucumán,El Mollar,6,9
2021-02-17,Tucumán,El Naranjito,0,
2021-02-17,Tucumán,el Naranjo y el Sunchal,0,
2021-02-17,Tucumán,El Polear,0,
2021-02-17,Tucumán,El Puestito,0,
2021-02-17,Tucumán,El Sacrificio,0,
2021-02-17,Tucumán,El Timbó,0,
2021-02-17,Tucumán,Escaba,1,5
2021-02-17,Tucumán,Esquina y Mancopa,1,4
2021-02-17,Tucumán,Estación Araoz y Tacanas,0,
2021-02-17,Tucumán,Famaillá,19,46
2021-02-17,Tucumán,Gastona y Belicha,0,
2021-02-17,Tucumán,Gobernador Garmendia,0,
2021-02-17,Tucumán,Gobernador Piedrabuena,0,
2021-02-17,Tucumán,Graneros,0,
2021-02-17,Tucumán,Huasa Pampa,0,
2021-02-17,Tucumán,Juan Bautista Alberdi,10,23
2021-02-17,Tucumán,La Cocha,6,6
2021-02-17,Tucumán,La Esperanza,0,
2021-02-17,Tucumán,La Florida y Luisiana,3,10
2021-02-17,Tucumán,Lamadrid,0,
2021-02-17,Tucumán,la Ramada y la Cruz,0,
2021-02-17,Tucumán,Las Cejas,0,
2021-02-17,Tucumán,Las Talas,0,
2021-02-17,Tucumán,Las Talitas,10,21
2021-02-17,Tucumán,La Trinidad,2,4
2021-02-17,Tucumán,los Bulacio y los Villagra,0,
2021-02-17,Tucumán,Los Gómez,0,
2021-02-17,Tucumán,Los Nogales,2,3
2021-02-17,Tucumán,Los Pereyras,0,
2021-02-17,Tucumán,Los Pérez,0,
2021-02-17,Tucumán,Los Puestos,0,
2021-02-17,Tucumán,Los Ralos,2,6
2021-02-17,Tucumán,Los Sarmientos y la Tipa,1,2
2021-02-17,Tucumán,Los Sosas,0,
2021-02-17,Tucumán,Manuela Pedraza,0,
2021-02-17,Tucumán,Manuel García Fernández,0,
2021-02-17,Tucumán,Medinas,0,
2021-02-17,Tucumán,Monteagudo,1,1
2021-02-17,Tucumán,Monte Bello,0,
2021-02-17,Tucumán,Monteros,6,7
2021-02-17,Tucumán,Padre Monti,0,
2021-02-17,Tucumán,Pampa Mayo,0,
2021-02-17,Tucumán,Quilmes y los Sueldos,0,
2021-02-17,Tucumán,Raco,9,41
2021-02-17,Tucumán,Ranchillos y San Miguel,14,18
2021-02-17,Tucumán,Río Chico y Nueva Trinidad,1,3
2021-02-17,Tucumán,Río Colorado,0,
2021-02-17,Tucumán,Río Seco,0,
2021-02-17,Tucumán,Rumi Punco,0,
2021-02-17,Tucumán,San Andrés,0,
2021-02-17,Tucumán,San Felipe y Santa Bárbara,1,2
2021-02-17,Tucumán,San Ignacio,0,
2021-02-17,Tucumán,San Isidro de Lules,7,17
2021-02-17,Tucumán,San Javier,1,1
2021-02-17,Tucumán,San José de la Cocha,0,
2021-02-17,Tucumán,San Miguel de Tucumán,227,396
2021-02-17,Tucumán,San Pablo y Villa Nougués,0,
2021-02-17,Tucumán,San Pedro de Colalao,5,11
2021-02-17,Tucumán,San Pedro y San Antonio,0,
2021-02-17,Tucumán,Santa Ana,1,2
2021-02-17,Tucumán,Santa Cruz y la Tuna,0,
2021-02-17,Tucumán,Santa Lucía,1,3
2021-02-17,Tucumán,Santa Rosa de Leales,2,6
2021-02-17,Tucumán,Santa Rosa y los Rojo,0,
2021-02-17,Tucumán,Sargento Moya,0,
2021-02-17,Tucumán,Siete de Abril,0,
2021-02-17,Tucumán,Simoca,9,9
2021-02-17,Tucumán,Soldado Maldonado,0,
2021-02-17,Tucumán,Taco Ralo,0,
2021-02-17,Tucumán,Tafí del Valle,59,165
2021-02-17,Tucumán,Tafí Viejo,16,31
2021-02-17,Tucumán,Tapia,0,
2021-02-17,Tucumán,Teniente Berdina,0,
2021-02-17,Tucumán,Trancas,4,8
2021-02-17,Tucumán,Villa Belgrano,2,4
2021-02-17,Tucumán,Villa Benjamín Aráoz y el Tajamar,0,
2021-02-17,Tucumán,Villa Chicligasta,0,
2021-02-17,Tucumán,Villa de Leales,0,
2021-02-17,Tucumán,Villa Quinteros,3,7
2021-02-17,Tucumán,Yánima,0,
2021-02-17,Tucumán,Yerba Buena,28,58
2021-02-17,Tucumán,Yerba Buena (S),7,9
2021-02-18,Buenos Aires,Adolfo Gonzáles Chaves,16,27
2021-02-18,Buenos Aires,Aguas Verdes,99,261
2021-02-18,Buenos Aires,Alberti,7,11
2021-02-18,Buenos Aires,Almirante Brown,51,87
2021-02-18,Buenos Aires,ARRECIFES,6,11
2021-02-18,Buenos Aires,Arroyo Pareja,0,
2021-02-18,Buenos Aires,Ayacucho,4,9
2021-02-18,Buenos Aires,Azul,14,29
2021-02-18,Buenos Aires,Bahía Blanca,104,179
2021-02-18,Buenos Aires,Bahía San Blas,64,149
2021-02-18,Buenos Aires,Balcarce,10,20
2021-02-18,Buenos Aires,Balneario La Chiquita,2,2
2021-02-18,Buenos Aires,Baradero,50,107
2021-02-18,Buenos Aires,Benito Juárez,2,2
2021-02-18,Buenos Aires,Bolívar,11,20
2021-02-18,Buenos Aires,Bragado,7,10
2021-02-18,Buenos Aires,Brandsen,5,13
2021-02-18,Buenos Aires,Campana,23,53
2021-02-18,Buenos Aires,Cañuelas,24,42
2021-02-18,Buenos Aires,Capilla del Señor,3,4
2021-02-18,Buenos Aires,Capitán Sarmiento,12,26
2021-02-18,Buenos Aires,Carhué,33,61
2021-02-18,Buenos Aires,Cariló,256,606
2021-02-18,Buenos Aires,Carlos Casares,9,13
2021-02-18,Buenos Aires,Carlos Keen,0,
2021-02-18,Buenos Aires,Carmen de Areco,10,20
2021-02-18,Buenos Aires,Carmen de Patagones,3,5
2021-02-18,Buenos Aires,Centinela del mar,0,
2021-02-18,Buenos Aires,Chapadmalal,86,158
2021-02-18,Buenos Aires,Chascomús,210,473
2021-02-18,Buenos Aires,Claromecó,119,266
2021-02-18,Buenos Aires,Copetonas,4,9
2021-02-18,Buenos Aires,Coronel Dorrego,8,12
2021-02-18,Buenos Aires,Coronel Pringles,1,1
2021-02-18,Buenos Aires,Coronel Rosales,37,93
2021-02-18,Buenos Aires,Coronel Suárez,3,4
2021-02-18,Buenos Aires,Costa Azul,110,242
2021-02-18,Buenos Aires,Costa Chica,13,37
2021-02-18,Buenos Aires,Costa del Este,192,443
2021-02-18,Buenos Aires,Costa Esmeralda,91,187
2021-02-18,Buenos Aires,Cura Malal,0,
2021-02-18,Buenos Aires,Dolores,15,33
2021-02-18,Buenos Aires,Ensenada,2,4
2021-02-18,Buenos Aires,Escobar,42,74
2021-02-18,Buenos Aires,Esteban Echeverría,19,31
2021-02-18,Buenos Aires,Exaltación de la Cruz,1,2
2021-02-18,Buenos Aires,Florencio Varela,49,78
2021-02-18,Buenos Aires,Florentino Ameghino,1,1
2021-02-18,Buenos Aires,Fortín Mercedes,0,
2021-02-18,Buenos Aires,General Alvarado,10,18
2021-02-18,Buenos Aires,General Alvear,4,8
2021-02-18,Buenos Aires,General Belgrano,42,80
2021-02-18,Buenos Aires,General La Madrid,1,2
2021-02-18,Buenos Aires,General las Heras,8,11
2021-02-18,Buenos Aires,General Lavalle,5,16
2021-02-18,Buenos Aires,General Madariaga,19,37
2021-02-18,Buenos Aires,General Paz,4,5
2021-02-18,Buenos Aires,General Pueyrredón,18,37
2021-02-18,Buenos Aires,General Rodríguez,10,17
2021-02-18,Buenos Aires,General Viamonte,1,2
2021-02-18,Buenos Aires,General Villegas,4,8
2021-02-18,Buenos Aires,Guamini,7,13
2021-02-18,Buenos Aires,Henderson,2,2
2021-02-18,Buenos Aires,Hipólito Yrigoyen,1,4
2021-02-18,Buenos Aires,Huanguelen,2,5
2021-02-18,Buenos Aires,J. A. Pradere,0,
2021-02-18,Buenos Aires,José B. Casas,0,
2021-02-18,Buenos Aires,Junín,27,41
2021-02-18,Buenos Aires,Lago Parque La Salada,3,5
2021-02-18,Buenos Aires,La Plata,133,199
2021-02-18,Buenos Aires,Laprida,1,1
2021-02-18,Buenos Aires,Las Flores,13,30
2021-02-18,Buenos Aires,Las Gaviotas,49,127
2021-02-18,Buenos Aires,Las Toninas,573,1436
2021-02-18,Buenos Aires,Lezama,8,13
2021-02-18,Buenos Aires,Lincoln,5,10
2021-02-18,Buenos Aires,Lobería,25,52
2021-02-18,Buenos Aires,Lobos,75,183
2021-02-18,Buenos Aires,Loma Verde,0,
2021-02-18,Buenos Aires,Los Pocitos,1,2
2021-02-18,Buenos Aires,Los Toldos,0,
2021-02-18,Buenos Aires,Lucila del Mar,200,403
2021-02-18,Buenos Aires,Lujan,22,38
2021-02-18,Buenos Aires,Magdalena,22,62
2021-02-18,Buenos Aires,Mar Azul,153,353
2021-02-18,Buenos Aires,Mar Chiquita,77,174
2021-02-18,Buenos Aires,Marcos Paz,4,10
2021-02-18,Buenos Aires,Mar de Ajó,778,1800
2021-02-18,Buenos Aires,Mar de Cobo,49,123
2021-02-18,Buenos Aires,Mar de las Pampas,191,428
2021-02-18,Buenos Aires,Mar del Plata,3176,6423
2021-02-18,Buenos Aires,Mar del Sud,32,53
2021-02-18,Buenos Aires,Mar del Tuyú,943,2230
2021-02-18,Buenos Aires,Marisol,25,69
2021-02-18,Buenos Aires,Mechongué,1,2
2021-02-18,Buenos Aires,Mercedes,11,19
2021-02-18,Buenos Aires,Miramar,452,986
2021-02-18,Buenos Aires,Monte,7,21
2021-02-18,Buenos Aires,Monte Hermoso,779,1986
2021-02-18,Buenos Aires,Necochea,347,777
2021-02-18,Buenos Aires,Nueva Atlantis,173,413
2021-02-18,Buenos Aires,Olavarría,26,54
2021-02-18,Buenos Aires,Orense,17,37
2021-02-18,Buenos Aires,Ostende,97,231
2021-02-18,Buenos Aires,Otamendi,2,4
2021-02-18,Buenos Aires,Pedro Luro,3,11
2021-02-18,Buenos Aires,Pehuen Co,254,700
2021-02-18,Buenos Aires,Pellegrini,1,4
2021-02-18,Buenos Aires,Pergamino,16,33
2021-02-18,Buenos Aires,Pigüé,5,11
2021-02-18,Buenos Aires,Pilar,49,93
2021-02-18,Buenos Aires,Pinamar,1008,2107
2021-02-18,Buenos Aires,Pinar del Sol - Villa Robles,0,
2021-02-18,Buenos Aires,Puán,5,15
2021-02-18,Buenos Aires,Pueblo San José,0,
2021-02-18,Buenos Aires,Pueblo Santa María,0,
2021-02-18,Buenos Aires,Punta Alta,20,48
2021-02-18,Buenos Aires,Punta Indio,24,62
2021-02-18,Buenos Aires,Punta Lara,3,15
2021-02-18,Buenos Aires,Quequén,15,40
2021-02-18,Buenos Aires,Ramallo,23,38
2021-02-18,Buenos Aires,Ranchos,2,4
2021-02-18,Buenos Aires,Rauch,5,8
2021-02-18,Buenos Aires,Reta,81,205
2021-02-18,Buenos Aires,Rivadavia,3,4
2021-02-18,Buenos Aires,Rojas,4,5
2021-02-18,Buenos Aires,Roque Pérez,5,12
2021-02-18,Buenos Aires,Saavedra,3,3
2021-02-18,Buenos Aires,Saladillo,17,29
2021-02-18,Buenos Aires,Saldungaray,4,4
2021-02-18,Buenos Aires,Salliqueló,1,2
2021-02-18,Buenos Aires,San Andrés de las Sierras,2,6
2021-02-18,Buenos Aires,San Antonio de Areco,33,77
2021-02-18,Buenos Aires,San Bernardo,1008,2177
2021-02-18,Buenos Aires,San Cayetano,13,34
2021-02-18,Buenos Aires,San Clemente del Tuyú,1095,2675
2021-02-18,Buenos Aires,San Mayol,0,
2021-02-18,Buenos Aires,San Miguel del Monte,78,172
2021-02-18,Buenos Aires,San Nicolás,37,72
2021-02-18,Buenos Aires,San Pedro,119,266
2021-02-18,Buenos Aires,Santa Clara del Mar,411,982
2021-02-18,Buenos Aires,Santa Teresita,1156,2655
2021-02-18,Buenos Aires,Sierra de la Ventana,182,418
2021-02-18,Buenos Aires,Sierra de los Padres,11,24
2021-02-18,Buenos Aires,Stroeder,0,
2021-02-18,Buenos Aires,Suipacha,1,1
2021-02-18,Buenos Aires,Tandil,330,687
2021-02-18,Buenos Aires,Tapalqué,3,3
2021-02-18,Buenos Aires,Tigre,128,230
2021-02-18,Buenos Aires,Tomás Jofré,0,
2021-02-18,Buenos Aires,Tordillo,0,
2021-02-18,Buenos Aires,Tornquist,17,32
2021-02-18,Buenos Aires,Trenque Lauquen,11,16
2021-02-18,Buenos Aires,Tres Arroyos,40,77
2021-02-18,Buenos Aires,Uribelarrea,4,10
2021-02-18,Buenos Aires,Valeria del Mar,258,611
2021-02-18,Buenos Aires,Veinticinco de Mayo,7,17
2021-02-18,Buenos Aires,Villa Cacique / Barquer,0,
2021-02-18,Buenos Aires,Villa del Mar,1,3
2021-02-18,Buenos Aires,Villa Gesell,1385,2915
2021-02-18,Buenos Aires,Villa la Arcadia,1,2
2021-02-18,Buenos Aires,Villalonga,0,
2021-02-18,Buenos Aires,Villanueva,0,
2021-02-18,Buenos Aires,Villarino,6,9
2021-02-18,Buenos Aires,Villa Serrana de la Gruta,0,
2021-02-18,Buenos Aires,Villa Turística 7 de Marzo,0,
2021-02-18,Buenos Aires,Villa Ventana,53,141
2021-02-18,Buenos Aires,Zárate,31,62
2021-02-18,Catamarca,Aconquija,64,124
2021-02-18,Catamarca,Ancasti,11,24
2021-02-18,Catamarca,Andalgalá,11,20
2021-02-18,Catamarca,Antofagasta de la Sierra,5,10
2021-02-18,Catamarca,Belén,19,39
2021-02-18,Catamarca,Chumbicha,8,14
2021-02-18,Catamarca,El Alto,15,34
2021-02-18,Catamarca,El Rodeo,5,14
2021-02-18,Catamarca,Fiambalá,35,73
2021-02-18,Catamarca,Fray Mamerto Esquiú,9,20
2021-02-18,Catamarca,Hualfín,0,
2021-02-18,Catamarca,Huillapima,9,13
2021-02-18,Catamarca,Icaño,7,16
2021-02-18,Catamarca,La Puerta,8,16
2021-02-18,Catamarca,Las Juntas,1,4
2021-02-18,Catamarca,Los Altos,12,24
2021-02-18,Catamarca,Los Varela,0,
2021-02-18,Catamarca,Paclín,14,25
2021-02-18,Catamarca,Pomán,2,2
2021-02-18,Catamarca,Puerta de Corral Quemado,0,
2021-02-18,Catamarca,Puerta de San José,0,
2021-02-18,Catamarca,Recreo,12,16
2021-02-18,Catamarca,San Fernando del Valle de Catamarca,193,363
2021-02-18,Catamarca,San José,1,2
2021-02-18,Catamarca,Santa María,20,34
2021-02-18,Catamarca,Saujil,1,2
2021-02-18,Catamarca,Tinogasta,18,39
2021-02-18,Catamarca,Valle Viejo,11,16
2021-02-18,Catamarca,Villa Vil,0,
2021-02-18,Chubut,28 de Julio,22,38
2021-02-18,Chubut,Aldea Apeleg,0,
2021-02-18,Chubut,Aldea Beleiro,2,4
2021-02-18,Chubut,Aldea Epulef,0,
2021-02-18,Chubut,Alto Río Senguer,8,16
2021-02-18,Chubut,Buen Pasto,0,
2021-02-18,Chubut,Camarones,2,4
2021-02-18,Chubut,Carrenleufú,0,
2021-02-18,Chubut,Cerro Centinela,0,
2021-02-18,Chubut,Cerro Cóndor,0,
2021-02-18,Chubut,Cholila,14,23
2021-02-18,Chubut,Colan Conhué,0,
2021-02-18,Chubut,Comodoro Rivadavia,112,202
2021-02-18,Chubut,Corcovado,6,13
2021-02-18,Chubut,Cushamen,10,15
2021-02-18,Chubut,Dique Florentino Ameghino,2,4
2021-02-18,Chubut,Doctor Atilio Viglione,0,
2021-02-18,Chubut,Doctor Ricardo Rojas,0,
2021-02-18,Chubut,Dolavon,0,
2021-02-18,Chubut,El Escorial,0,
2021-02-18,Chubut,El Hoyo,59,123
2021-02-18,Chubut,El Maitén,6,19
2021-02-18,Chubut,Epuyén,8,10
2021-02-18,Chubut,Esquel,156,284
2021-02-18,Chubut,Facundo,0,
2021-02-18,Chubut,Gaiman,4,7
2021-02-18,Chubut,Gan Gan,0,
2021-02-18,Chubut,Gastre,0,
2021-02-18,Chubut,Gobernador Costa,2,2
2021-02-18,Chubut,Gualjaina,3,9
2021-02-18,Chubut,José de San Martín,0,
2021-02-18,Chubut,Lago Blanco,0,
2021-02-18,Chubut,Lago Puelo,65,158
2021-02-18,Chubut,Lagunita Salada,0,
2021-02-18,Chubut,Las Plumas,1,2
2021-02-18,Chubut,Los Altares,0,
2021-02-18,Chubut,Paso de Indios,1,1
2021-02-18,Chubut,Paso del Sapo,0,
2021-02-18,Chubut,Playa Unión,13,25
2021-02-18,Chubut,Puerto Madryn,441,763
2021-02-18,Chubut,Puerto Pirámides,12,23
2021-02-18,Chubut,Rada Tilly,3,4
2021-02-18,Chubut,Río Mayo,6,19
2021-02-18,Chubut,Río Pico,2,3
2021-02-18,Chubut,Sarmiento,7,12
2021-02-18,Chubut,Tecka,1,2
2021-02-18,Chubut,Telsen,0,
2021-02-18,Chubut,Trelew,59,102
2021-02-18,Chubut,Trevelin,39,87
2021-02-18,Cordoba,Achiras,125,224
2021-02-18,Cordoba,Adelia María,7,8
2021-02-18,Cordoba,Agua de Oro,8,18
2021-02-18,Cordoba,Alcira Gigena,3,3
2021-02-18,Cordoba,Aldea Santa María,8,29
2021-02-18,Cordoba,Alejandro Roca,1,1
2021-02-18,Cordoba,Alejo Ledesma,0,
2021-02-18,Cordoba,Alicia,1,4
2021-02-18,Cordoba,Almafuerte,11,13
2021-02-18,Cordoba,Alpa Corral,41,106
2021-02-18,Cordoba,Alta Gracia,70,139
2021-02-18,Cordoba,Alto Alegre,0,
2021-02-18,Cordoba,Alto de los Quebrachos,0,
2021-02-18,Cordoba,Altos de Chipion,0,
2021-02-18,Cordoba,Amboy,3,12
2021-02-18,Cordoba,Ámbul,1,2
2021-02-18,Cordoba,Ana Zumarán,0,
2021-02-18,Cordoba,Anisacate,12,20
2021-02-18,Cordoba,Arias,1,2
2021-02-18,Cordoba,Arroyito,4,11
2021-02-18,Cordoba,Arroyo Algodón,0,
2021-02-18,Cordoba,Arroyo Cabral,0,
2021-02-18,Cordoba,Arroyo de los Patos,15,37
2021-02-18,Cordoba,Assunta,0,
2021-02-18,Cordoba,Atahona,0,
2021-02-18,Cordoba,Ausonia,2,3
2021-02-18,Cordoba,Avellaneda,0,
2021-02-18,Cordoba,Ballesteros,2,5
2021-02-18,Cordoba,Ballesteros Sud,1,1
2021-02-18,Cordoba,Balnearia,2,3
2021-02-18,Cordoba,Bañado de Soto,0,
2021-02-18,Cordoba,Bell Ville,6,15
2021-02-18,Cordoba,Bengolea,0,
2021-02-18,Cordoba,Benjamín Gould,0,
2021-02-18,Cordoba,Berrotarán,6,17
2021-02-18,Cordoba,Bialet Massé,62,128
2021-02-18,Cordoba,Bouwer,0,
2021-02-18,Cordoba,Brinkmann,1,4
2021-02-18,Cordoba,Buchardo,2,10
2021-02-18,Cordoba,Bulnes,0,
2021-02-18,Cordoba,Cabalango,25,58
2021-02-18,Cordoba,Calchín,3,5
2021-02-18,Cordoba,Calchín Oeste,0,
2021-02-18,Cordoba,Calmayo,2,7
2021-02-18,Cordoba,Camilo Aldao,0,
2021-02-18,Cordoba,Caminiaga,0,
2021-02-18,Cordoba,Canals,1,1
2021-02-18,Cordoba,Candelaria Sud,0,
2021-02-18,Cordoba,Cañada de Luque,0,
2021-02-18,Cordoba,Cañada de Machado,0,
2021-02-18,Cordoba,Cañada de Río Pinto,0,
2021-02-18,Cordoba,Capilla del Carmen,1,4
2021-02-18,Cordoba,Capilla del Monte,205,389
2021-02-18,Cordoba,Capilla de los Remedios,3,3
2021-02-18,Cordoba,Capilla de Sitón,0,
2021-02-18,Cordoba,Capitán General Bernardo O'Higgins,4,4
2021-02-18,Cordoba,Carnerillo,0,
2021-02-18,Cordoba,Carrilobo,1,2
2021-02-18,Cordoba,Casa Grande,8,16
2021-02-18,Cordoba,Cavanagh,0,
2021-02-18,Cordoba,Cerro Colorado,3,6
2021-02-18,Cordoba,Chaján,0,
2021-02-18,Cordoba,Chancaní,0,
2021-02-18,Cordoba,Chañar Viejo,0,
2021-02-18,Cordoba,Charbonier,3,3
2021-02-18,Cordoba,Charras,0,
2021-02-18,Cordoba,Chazón,0,
2021-02-18,Cordoba,Chilibroste,0,
2021-02-18,Cordoba,Chucul,0,
2021-02-18,Cordoba,Chuña,0,
2021-02-18,Cordoba,Chuña Huasi,0,
2021-02-18,Cordoba,Churqui Cañada,0,
2021-02-18,Cordoba,Ciénaga del Coro,0,
2021-02-18,Cordoba,Cintra,0,
2021-02-18,Cordoba,Colazo,0,
2021-02-18,Cordoba,Colonia Anita,0,
2021-02-18,Cordoba,Colonia Barge,0,
2021-02-18,Cordoba,Colonia Bismarck,0,
2021-02-18,Cordoba,Colonia Bremen,0,
2021-02-18,Cordoba,Colonia Caroya,8,8
2021-02-18,Cordoba,Colonia Italiana,0,
2021-02-18,Cordoba,Colonia las Cuatro Esquinas,0,
2021-02-18,Cordoba,Colonia las Pichanas,0,
2021-02-18,Cordoba,Colonia Marina,2,8
2021-02-18,Cordoba,Colonia Prosperidad,0,
2021-02-18,Cordoba,Colonia San Bartolomé,0,
2021-02-18,Cordoba,Colonia San Pedro,0,
2021-02-18,Cordoba,Colonia Tirolesa,2,2
2021-02-18,Cordoba,Colonia Vicente Agüero,0,
2021-02-18,Cordoba,Colonia Vignaud,1,1
2021-02-18,Cordoba,Comechingones,1,2
2021-02-18,Cordoba,Conlara,1,5
2021-02-18,Cordoba,Copacabana,0,
2021-02-18,Cordoba,Córdoba,826,1453
2021-02-18,Cordoba,Coronel Baigorria,0,
2021-02-18,Cordoba,Coronel Moldes,1,1
2021-02-18,Cordoba,Corral de Bustos,1,4
2021-02-18,Cordoba,Corralito,1,3
2021-02-18,Cordoba,Cosquín,82,161
2021-02-18,Cordoba,Costa Sacate,2,3
2021-02-18,Cordoba,Cruz Alta,1,2
2021-02-18,Cordoba,Cruz de Caña,1,2
2021-02-18,Cordoba,Cruz del Eje,13,16
2021-02-18,Cordoba,Cuesta Blanca,5,7
2021-02-18,Cordoba,Dalmacio Vélez Sarsfield,1,1
2021-02-18,Cordoba,Deán Funes,7,16
2021-02-18,Cordoba,Del Campillo,0,
2021-02-18,Cordoba,Despeñaderos,0,
2021-02-18,Cordoba,Devoto,3,6
2021-02-18,Cordoba,Diego de Rojas,0,
2021-02-18,Cordoba,Dique Chico,2,4
2021-02-18,Cordoba,El Arañado,0,
2021-02-18,Cordoba,El Brete,0,
2021-02-18,Cordoba,El Chacho,0,
2021-02-18,Cordoba,El Crispín,0,
2021-02-18,Cordoba,Elena,0,
2021-02-18,Cordoba,El Fortín,0,
2021-02-18,Cordoba,El Manzano,0,
2021-02-18,Cordoba,El Rastreador,0,
2021-02-18,Cordoba,El Rodeo,0,
2021-02-18,Cordoba,El Tío,1,1
2021-02-18,Cordoba,Embalse,38,77
2021-02-18,Cordoba,Esquina,0,
2021-02-18,Cordoba,Estación General Paz,1,4
2021-02-18,Cordoba,Estación Juárez Celman,0,
2021-02-18,Cordoba,Estancia de Guadalupe,0,
2021-02-18,Cordoba,Estancia Vieja,5,9
2021-02-18,Cordoba,Etruria,0,
2021-02-18,Cordoba,Eufrasio Loza,0,
2021-02-18,Cordoba,Falda del Carmen,0,
2021-02-18,Cordoba,Freyre,0,
2021-02-18,Cordoba,General Baldissera,1,2
2021-02-18,Cordoba,General Cabrera,11,16
2021-02-18,Cordoba,General Deheza,2,4
2021-02-18,Cordoba,General Fotheringham,0,
2021-02-18,Cordoba,General Levalle,2,4
2021-02-18,Cordoba,General Roca,0,
2021-02-18,Cordoba,Guanaco Muerto,0,
2021-02-18,Cordoba,Guasapampa,0,
2021-02-18,Cordoba,Guatimozín,1,1
2021-02-18,Cordoba,Gutemberg,0,
2021-02-18,Cordoba,Hernando,3,4
2021-02-18,Cordoba,Huanchilla,0,
2021-02-18,Cordoba,Huerta Grande,26,51
2021-02-18,Cordoba,Huinca Renancó,7,12
2021-02-18,Cordoba,Idiazábal,0,
2021-02-18,Cordoba,Inriville,0,
2021-02-18,Cordoba,Isla Verde,0,
2021-02-18,Cordoba,Italó,0,
2021-02-18,Cordoba,James Craik,1,1
2021-02-18,Cordoba,Jesús María,14,22
2021-02-18,Cordoba,Jovita,0,
2021-02-18,Cordoba,Justiniano Posse,1,1
2021-02-18,Cordoba,Kilómetro 658,0,
2021-02-18,Cordoba,La Batea,0,
2021-02-18,Cordoba,Laborde,0,
2021-02-18,Cordoba,Laboulaye,3,7
2021-02-18,Cordoba,La Calera,19,36
2021-02-18,Cordoba,La Carlota,5,12
2021-02-18,Cordoba,La Carolina (El Potosí),0,
2021-02-18,Cordoba,La Cautiva,0,
2021-02-18,Cordoba,La Cesira,0,
2021-02-18,Cordoba,La Cruz,7,13
2021-02-18,Cordoba,La Cumbre,36,68
2021-02-18,Cordoba,La Cumbrecita,50,92
2021-02-18,Cordoba,La Falda,160,321
2021-02-18,Cordoba,La Francia,0,
2021-02-18,Cordoba,La Granja,10,17
2021-02-18,Cordoba,Laguna Larga,0,
2021-02-18,Cordoba,La Higuera,0,
2021-02-18,Cordoba,La Laguna,1,4
2021-02-18,Cordoba,La Paisanita,0,
2021-02-18,Cordoba,La Palestina,0,
2021-02-18,Cordoba,La Pampa,14,25
2021-02-18,Cordoba,La Paquita,0,
2021-02-18,Cordoba,La Para,1,2
2021-02-18,Cordoba,La Paz,24,46
2021-02-18,Cordoba,La Playa,0,
2021-02-18,Cordoba,La Playosa,0,
2021-02-18,Cordoba,La Población,1,4
2021-02-18,Cordoba,La Posta,0,
2021-02-18,Cordoba,La Puerta,0,
2021-02-18,Cordoba,La Quinta,0,
2021-02-18,Cordoba,La Rancherita,1,2
2021-02-18,Cordoba,La Rinconada,0,
2021-02-18,Cordoba,Las Acequias,1,2
2021-02-18,Cordoba,Las Albahacas,1,2
